ID interno,Número da Nota Fiscal,série,Número de prestações,Data,Data de vencimento,Valor,Valor restante,Dias em débito,Nome,ID,Razão Social,CNPJ/CPF, Telefone,Representante de vendas,Prazo,Data de criação,Status,Tipo de Operação
402505,000046331,1,2,02/08/2024,31/10/2024,5188.68,.00,0,CJ337 HEMOLABOR LABORATORIO DE ANALISES CLINICAS - GOIANIA - GO,CJ337,HEMOLABOR - HEMATOLOGIA E LABORATORIO DE PESQUISAS CLINICAS,00418954000119,6236056600,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto. em 60, 90 e em 120",02/08/2020 16:55,Pago,512 - VENDA A CONTRIBUINTE
402507,000046332,1,1,02/08/2024,01/09/2024,3683.77,.00,1,CJ1398 ASSOCIAÇAO DOS FORNECEDORES DE CANA DE PIRACICABA - SP,CJ1398,ASSOCIAÇÃO DOS FORNECEDORES DE CANA DE PIRACICABA,54384631000261,,ANA CAROLINE DA SILVA XAVIER,"3x - Pagto em 30, 45 e 60 dias",29/09/2020 17:05,Pago,500 - VENDA A NÃO CONTRIBUINTE
402507,000046332,1,3,02/08/2024,01/10/2024,3683.78,.00,0,CJ1398 ASSOCIAÇAO DOS FORNECEDORES DE CANA DE PIRACICABA - SP,CJ1398,ASSOCIAÇÃO DOS FORNECEDORES DE CANA DE PIRACICABA,54384631000261,,ANA CAROLINE DA SILVA XAVIER,"3x - Pagto em 30, 45 e 60 dias",29/09/2020 17:05,Pago,500 - VENDA A NÃO CONTRIBUINTE
402507,000046332,1,2,02/08/2024,16/09/2024,3683.77,.00,0,CJ1398 ASSOCIAÇAO DOS FORNECEDORES DE CANA DE PIRACICABA - SP,CJ1398,ASSOCIAÇÃO DOS FORNECEDORES DE CANA DE PIRACICABA,54384631000261,,ANA CAROLINE DA SILVA XAVIER,"3x - Pagto em 30, 45 e 60 dias",29/09/2020 17:05,Pago,500 - VENDA A NÃO CONTRIBUINTE
402509,000046333,1,1,02/08/2024,01/09/2024,5333.00,.00,1,CJ204 UNIMED LESTE PAULISTA - SAO JOAO DA BOA VISTA - SP,CJ204,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,53678264000246,,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402511,000046334,1,1,02/08/2024,01/09/2024,5333.00,.00,1,CJ204 UNIMED LESTE PAULISTA - SAO JOAO DA BOA VISTA - SP,CJ204,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,53678264000246,,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402512,000046335,1,1,02/08/2024,01/09/2024,5333.00,.00,1,CJ204 UNIMED LESTE PAULISTA - SAO JOAO DA BOA VISTA - SP,CJ204,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,53678264000246,,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402518,000046336,1,1,02/08/2024,01/09/2024,4220.00,.00,1,CJ161 UNIMED DE PIRACICABA - SP,CJ161,UNIMED DE PIRACICABA SOC COOP DE SERVIÇOS MEDICOS,44803922000293,,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402519,000046337,1,1,02/08/2024,01/09/2024,2042.50,.00,0,CJ2090 UNIMED BEBEDOURO - SP,CJ2090,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MEDICO,60633369000678,,ANA CAROLINE DA SILVA XAVIER,2x - Pagamento em 30 e 60 dias,14/04/2021 15:54,Pago,500 - VENDA A NÃO CONTRIBUINTE
402519,000046337,1,2,02/08/2024,01/10/2024,2042.50,.00,0,CJ2090 UNIMED BEBEDOURO - SP,CJ2090,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MEDICO,60633369000678,,ANA CAROLINE DA SILVA XAVIER,2x - Pagamento em 30 e 60 dias,14/04/2021 15:54,Pago,500 - VENDA A NÃO CONTRIBUINTE
402523,000046338,1,1,02/08/2024,01/09/2024,2460.00,.00,1,CJ150 UNIMED BELO HORIZONTE - BETIM - MG,CJ150,UNIMED BELO HORIZONTE COOP DE TRABALHO MEDICO,16513178006611,,MATEUS AUGUSTO LEME CRISPIM,1x - Pagamento em 30 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402525,000046339,1,1,02/08/2024,01/10/2024,552.96,.00,0,CJ186 HOSPITAL UNIMED VITORIA - ES,CJ186,UNIMED VITORIA COOP DE TRABALHO MEDICO,27578434001525,2733344246,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 60 e 90 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402525,000046339,1,2,02/08/2024,31/10/2024,552.95,.00,0,CJ186 HOSPITAL UNIMED VITORIA - ES,CJ186,UNIMED VITORIA COOP DE TRABALHO MEDICO,27578434001525,2733344246,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 60 e 90 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402527,000046340,1,1,02/08/2024,01/09/2024,369.88,.00,1,CJ165 HOSPITAL UNIMED GOVERNADOR VALADARES - MG,CJ165,UNIMED GOVERNADOR VALADARES COOP DE TRABALHO MEDICO  LTDA,42892281000346,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402527,000046340,1,2,02/08/2024,01/10/2024,369.88,.00,0,CJ165 HOSPITAL UNIMED GOVERNADOR VALADARES - MG,CJ165,UNIMED GOVERNADOR VALADARES COOP DE TRABALHO MEDICO  LTDA,42892281000346,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402529,000046341,1,1,02/08/2024,01/09/2024,495.69,.00,1,CJ4469 HOSPITAL E MATERNIDADE BRASIL - UNIDADE MAUA - SP,CJ4469,HOSPITAIS INTEGRADOS DA GAVEA S/A,31635857002155,,CARTEIRA INTERNA,1x - Pagamento em 30 dias,27/03/2024 10:39,Pago,500 - VENDA A NÃO CONTRIBUINTE
402530,000046342,1,1,02/08/2024,01/09/2024,224.94,.00,1,CJ089 HOSPITAL MERIDIONAL DE SAO MATEUS - CAPARINA - ES,CJ089,HOSPITAL MERIDIONAL DE SAO MATEUS S/A,10427478000156,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402530,000046342,1,2,02/08/2024,01/10/2024,224.93,.00,0,CJ089 HOSPITAL MERIDIONAL DE SAO MATEUS - CAPARINA - ES,CJ089,HOSPITAL MERIDIONAL DE SAO MATEUS S/A,10427478000156,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402608,000046343,1,1,02/08/2024,01/10/2024,1272.60,.00,0,CJ011 HOSPITAL SANTA RITA DE CASSIA - VITORIA - ES,CJ011,ASSOCIACAO FEMININA DE EDUCACAO E COMBATE AO CANCER,28137925000106,,MATEUS AUGUSTO LEME CRISPIM,1x - Pagamento em 60 dias,31/07/2020 18:47,Pago,500 - VENDA A NÃO CONTRIBUINTE
402611,000046344,1,1,02/08/2024,01/09/2024,31245.00,.00,1,CJ161 UNIMED DE PIRACICABA - SP,CJ161,UNIMED DE PIRACICABA SOC COOP DE SERVIÇOS MEDICOS,44803922000293,,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402612,000046345,1,1,02/08/2024,01/09/2024,8527.07,.00,1,CJ182 SANTOS DUMONT HOSPITAL - UNIDADE TIVOLI - SAO JOSE DOS CAMPO - SP,CJ182,UNIMED SAO JOSE DOS CAMPOS COOPERATIVA DE TRABALHO MEDICO,60214517001691,,BRUNA FARIA SÁ,"3x - Pagto em 30, 45 e 60 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402612,000046345,1,3,02/08/2024,01/10/2024,8527.06,.00,0,CJ182 SANTOS DUMONT HOSPITAL - UNIDADE TIVOLI - SAO JOSE DOS CAMPO - SP,CJ182,UNIMED SAO JOSE DOS CAMPOS COOPERATIVA DE TRABALHO MEDICO,60214517001691,,BRUNA FARIA SÁ,"3x - Pagto em 30, 45 e 60 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402612,000046345,1,2,02/08/2024,16/09/2024,8527.07,.00,0,CJ182 SANTOS DUMONT HOSPITAL - UNIDADE TIVOLI - SAO JOSE DOS CAMPO - SP,CJ182,UNIMED SAO JOSE DOS CAMPOS COOPERATIVA DE TRABALHO MEDICO,60214517001691,,BRUNA FARIA SÁ,"3x - Pagto em 30, 45 e 60 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
402617,000046346,1,1,02/08/2024,01/09/2024,8632.00,.00,0,CJ1572 UNIMED GERAIS DE MINAS - CURVELO - MG,CJ1572,UNIMED CURVELO COOPERATIVA DE TRABALHO MEDICO LTDA,26189530000113,,MATEUS AUGUSTO LEME CRISPIM,1x - Pagamento em 30 dias,28/10/2020 10:49,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
402618,000046348,1,1,02/08/2024,01/09/2024,4384.70,.00,3,CJ364 OMINT SAUDE - SAO PAULO - SP,CJ364,OMINT SERVIÇOS DE SAUDE S.A.,44673382000190,,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,02/08/2020 16:55,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
402619,000046350,1,1,02/08/2024,01/09/2024,4370.41,.00,1,CJ364 OMINT SAUDE - SAO PAULO - SP,CJ364,OMINT SERVIÇOS DE SAUDE S.A.,44673382000190,,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,02/08/2020 16:55,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
402620,000046347,1,1,02/08/2024,01/09/2024,8632.00,8632.00,622,CF4196 MARIA BEATRIZ D PEREIRA,CF4196,MARIA BEATRIZ DINIZ PEREIRA,26625911615,38999001253,,1x - Pagamento em 30 dias,07/12/2023 16:10,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
402623,000046349,1,1,02/08/2024,01/09/2024,4384.70,4384.70,622,CF3688 FABIO HENRIQUE FABBRI,CF3688,FABIO HENRIQUE FABBRI,39561591871,1199942-7068,,1x - Pagamento em 30 dias,25/04/2023 16:09,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
402631,000046351,1,1,02/08/2024,01/09/2024,4370.41,4370.41,622,CF3669 DEBORAH MALKA KAMKHAGI SUPINO,CF3669,DEBORAH MALKA KAMKHAGI SUPINO,29913429862,113661-4362,,1x - Pagamento em 30 dias,18/04/2023 11:12,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
402685,000046352,1,1,02/08/2024,01/09/2024,258.42,.00,1,CJ071 HOSPITAL FELICIO ROCHO - BELO HORIZONTE - MG,CJ071,FUNDAÇÃO FELICE ROSSO,17214149000176,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402685,000046352,1,2,02/08/2024,01/10/2024,258.42,.00,0,CJ071 HOSPITAL FELICIO ROCHO - BELO HORIZONTE - MG,CJ071,FUNDAÇÃO FELICE ROSSO,17214149000176,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402686,000046353,1,1,02/08/2024,01/10/2024,725.00,.00,0,CJ104 HOSPITAL DOUTOR BADIM - TIJUCA - RJ,CJ104,J BADIM S/A,27901222000131,,ADRIANA PIRES DE ARAUJO,1x - Pagamento em 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402688,000046354,1,1,02/08/2024,30/08/2024,29921.07,.00,0,CJ4848 HGU HOSPITAL GERAL UNIMED - TOLEDO - PR,CJ4848,UNIMED COSTA OESTE COOPERATIVA DE TRABALHO MEDICO,78931391000740,,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 28 dias,24/07/2024 13:25,Pago,500 - VENDA A NÃO CONTRIBUINTE
402691,000046355,1,1,02/08/2024,01/09/2024,696.73,.00,1,CJ4400 MATERNIDADE SANTA URSULA - VITORIA - ES,CJ4400,MATERNIDADE SANTA URSULA DE VITORIA LTDA,27434992000111,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,02/03/2024 21:35,Pago,500 - VENDA A NÃO CONTRIBUINTE
402691,000046355,1,2,02/08/2024,01/10/2024,696.73,.00,0,CJ4400 MATERNIDADE SANTA URSULA - VITORIA - ES,CJ4400,MATERNIDADE SANTA URSULA DE VITORIA LTDA,27434992000111,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,02/03/2024 21:35,Pago,500 - VENDA A NÃO CONTRIBUINTE
402692,000046356,1,1,02/08/2024,01/09/2024,5891.91,.00,1,CJ090 HOSPITAL MERIDIONAL CARIACICA - ES,CJ090,HOSPITAL MERIDIONAL S/A,00625711000151,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402692,000046356,1,2,02/08/2024,01/10/2024,5891.92,.00,0,CJ090 HOSPITAL MERIDIONAL CARIACICA - ES,CJ090,HOSPITAL MERIDIONAL S/A,00625711000151,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402693,000046357,1,1,02/08/2024,02/08/2024,26695.10,.00,0,CJ1807 ASSOCIACAO CASA FONTE DA VIDA - JACAREI - SP,CJ1807,ASSOC CASA FONTE VIDA,50460351000153,,CARTEIRA INTERNA,À vista - Pagamento mesmo dia,04/02/2021 12:02,Pago,500 - VENDA A NÃO CONTRIBUINTE
402694,000046358,1,1,02/08/2024,01/09/2024,9860.09,.00,1,CJ4446 HOSPITAL ADVENTISTA DE SAO PAULO - LIBERDADE - SP,CJ4446,INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS SOCIAL,43586122000971,,BRUNA FARIA SÁ,"3x - Pagto em 30, 45 e 60 dias",19/03/2024 10:50,Pago,500 - VENDA A NÃO CONTRIBUINTE
402694,000046358,1,3,02/08/2024,01/10/2024,9860.08,.00,6,CJ4446 HOSPITAL ADVENTISTA DE SAO PAULO - LIBERDADE - SP,CJ4446,INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS SOCIAL,43586122000971,,BRUNA FARIA SÁ,"3x - Pagto em 30, 45 e 60 dias",19/03/2024 10:50,Pago,500 - VENDA A NÃO CONTRIBUINTE
402694,000046358,1,2,02/08/2024,16/09/2024,9860.09,.00,0,CJ4446 HOSPITAL ADVENTISTA DE SAO PAULO - LIBERDADE - SP,CJ4446,INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS SOCIAL,43586122000971,,BRUNA FARIA SÁ,"3x - Pagto em 30, 45 e 60 dias",19/03/2024 10:50,Pago,500 - VENDA A NÃO CONTRIBUINTE
402695,000046359,1,1,02/08/2024,01/09/2024,27880.00,.00,1,CJ4753 HOSPITAL INFANTE DOM HENRIQUE - SAO JOSE DO RIO PRETO - SP,CJ4753,ASSOC PORTUGUESA DE BENEFICENCIA DE SAO JOSE DO RIO PRETO,59972307000105,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",26/06/2024 15:23,Pago,500 - VENDA A NÃO CONTRIBUINTE
402695,000046359,1,3,02/08/2024,31/10/2024,27880.00,.00,0,CJ4753 HOSPITAL INFANTE DOM HENRIQUE - SAO JOSE DO RIO PRETO - SP,CJ4753,ASSOC PORTUGUESA DE BENEFICENCIA DE SAO JOSE DO RIO PRETO,59972307000105,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",26/06/2024 15:23,Pago,500 - VENDA A NÃO CONTRIBUINTE
402695,000046359,1,2,02/08/2024,01/10/2024,27880.00,.00,0,CJ4753 HOSPITAL INFANTE DOM HENRIQUE - SAO JOSE DO RIO PRETO - SP,CJ4753,ASSOC PORTUGUESA DE BENEFICENCIA DE SAO JOSE DO RIO PRETO,59972307000105,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",26/06/2024 15:23,Pago,500 - VENDA A NÃO CONTRIBUINTE
402696,000046360,1,1,02/08/2024,01/09/2024,34742.00,.00,1,CJ3596 SAUDE BENEFICENCIA - CAMPINAS - SP,CJ3596,ASSOCIACAO DE SAUDE PORTUGUESA DE BENEFICENCIA,11939445000158,,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,13/02/2023 14:26,Pago,500 - VENDA A NÃO CONTRIBUINTE
402697,000046361,1,1,02/08/2024,01/09/2024,1081.62,.00,0,CJ4562 MATERNIDADE PERINATAL BARRA - RIO DE JANEIRO - RJ,CJ4562,REDE D'OR SAO LUIZ S.A.,06047087014350,,ADRIANA PIRES DE ARAUJO,1x - Pagamento em 30 dias,25/04/2024 9:23,Pago,500 - VENDA A NÃO CONTRIBUINTE
402741,000046367,1,1,02/08/2024,01/09/2024,6548.15,.00,1,CJ4800 CLINICA ANZANELLO - BLUMENAU - SC,CJ4800,LISIANE ANZANELLO ONCOLOGIA LTDA,00734770000168,,CARTEIRA INTERNA,Parc. 4x - Pagamento padrão,15/07/2024 9:14,Pago,500 - VENDA A NÃO CONTRIBUINTE
402741,000046367,1,4,02/08/2024,31/10/2024,6548.14,.00,0,CJ4800 CLINICA ANZANELLO - BLUMENAU - SC,CJ4800,LISIANE ANZANELLO ONCOLOGIA LTDA,00734770000168,,CARTEIRA INTERNA,Parc. 4x - Pagamento padrão,15/07/2024 9:14,Pago,500 - VENDA A NÃO CONTRIBUINTE
402741,000046367,1,3,02/08/2024,16/10/2024,6548.15,.00,0,CJ4800 CLINICA ANZANELLO - BLUMENAU - SC,CJ4800,LISIANE ANZANELLO ONCOLOGIA LTDA,00734770000168,,CARTEIRA INTERNA,Parc. 4x - Pagamento padrão,15/07/2024 9:14,Pago,500 - VENDA A NÃO CONTRIBUINTE
402741,000046367,1,2,02/08/2024,01/10/2024,6548.15,.00,0,CJ4800 CLINICA ANZANELLO - BLUMENAU - SC,CJ4800,LISIANE ANZANELLO ONCOLOGIA LTDA,00734770000168,,CARTEIRA INTERNA,Parc. 4x - Pagamento padrão,15/07/2024 9:14,Pago,500 - VENDA A NÃO CONTRIBUINTE
402751,000046363,1,1,02/08/2024,01/09/2024,16197.00,.00,1,CJ164 UNIMED DE VOLTA REDONDA - RJ,CJ164,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO,35917970000726,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402751,000046363,1,3,02/08/2024,31/10/2024,16197.00,.00,0,CJ164 UNIMED DE VOLTA REDONDA - RJ,CJ164,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO,35917970000726,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402751,000046363,1,2,02/08/2024,01/10/2024,16197.00,.00,0,CJ164 UNIMED DE VOLTA REDONDA - RJ,CJ164,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO,35917970000726,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
402753,000046364,1,1,02/08/2024,01/09/2024,21645.12,.00,1,CJ3022 CENTRO DE ONCOLOGIA MEDSENIOR - VITORIA - ES,CJ3022,SAMEDIL SERVICOS DE ATENDIMENTO MEDICO SA,31466949000539,,MATEUS AUGUSTO LEME CRISPIM,1x - Pagamento em 30 dias,04/05/2022 9:13,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
402754,000046365,1,1,02/08/2024,01/09/2024,21645.12,21645.12,622,CF4875 TEREZA C MULE GUIMARAES,CF4875,TEREZA CRISTINA MULE GUIMARAES,60147466768,,,1x - Pagamento em 30 dias,02/08/2024 15:19,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
402755,000046366,1,1,02/08/2024,01/09/2024,16335.08,.00,1,CJ4849 UNIMED MEDIANEIRA - PR,CJ4849,UNIMED DO OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,78420783000150,,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 30 dias,25/07/2024 9:07,Pago,500 - VENDA A NÃO CONTRIBUINTE
402770,000046371,1,1,02/08/2024,01/09/2024,14090.00,.00,1,CJ4195 SAO JOAQUIM HOSPITAL E MATERNIDADE - FRANCA - SP,CJ4195,UNIMED DE FRANCA SOC COOPDE SERVICOS MED E HOSPITALARES,45309606000303,,Vanusa Garcia Da Silva,2x - Pagamento em 30 e 60 dias,07/12/2023 15:32,Pago,500 - VENDA A NÃO CONTRIBUINTE
402770,000046371,1,2,02/08/2024,01/10/2024,14090.00,.00,0,CJ4195 SAO JOAQUIM HOSPITAL E MATERNIDADE - FRANCA - SP,CJ4195,UNIMED DE FRANCA SOC COOPDE SERVICOS MED E HOSPITALARES,45309606000303,,Vanusa Garcia Da Silva,2x - Pagamento em 30 e 60 dias,07/12/2023 15:32,Pago,500 - VENDA A NÃO CONTRIBUINTE
402771,000046368,1,1,02/08/2024,01/09/2024,12954.60,.00,1,CJ2141 UNIMED DE MARILIA - SALGADO FILHO - SP,CJ2141,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MEDICO,66872888000160,,Vanusa Garcia Da Silva,1x - Pagamento em 30 dias,14/04/2021 15:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
402772,000046369,1,1,02/08/2024,01/09/2024,2668.40,.00,1,CJ2923 IHG - CENTRO DE ONCOLOGIA - GOIANIA - GO,CJ2923,NSTITUTO DE HEMOTERAPIA DE GOIANIA LTDA,01275163000140,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",10/03/2022 15:50,Pago,500 - VENDA A NÃO CONTRIBUINTE
402772,000046369,1,3,02/08/2024,31/10/2024,2668.40,.00,0,CJ2923 IHG - CENTRO DE ONCOLOGIA - GOIANIA - GO,CJ2923,NSTITUTO DE HEMOTERAPIA DE GOIANIA LTDA,01275163000140,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",10/03/2022 15:50,Pago,500 - VENDA A NÃO CONTRIBUINTE
402772,000046369,1,2,02/08/2024,01/10/2024,2668.40,.00,0,CJ2923 IHG - CENTRO DE ONCOLOGIA - GOIANIA - GO,CJ2923,NSTITUTO DE HEMOTERAPIA DE GOIANIA LTDA,01275163000140,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",10/03/2022 15:50,Pago,500 - VENDA A NÃO CONTRIBUINTE
402773,000046370,1,1,02/08/2024,01/09/2024,1507.80,.00,1,CJ2141 UNIMED DE MARILIA - SALGADO FILHO - SP,CJ2141,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MEDICO,66872888000160,,Vanusa Garcia Da Silva,1x - Pagamento em 30 dias,14/04/2021 15:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
402778,000046372,1,1,02/08/2024,01/10/2024,86188.70,.00,0,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,1x - Pagamento em 60 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
403134,000046373,1,1,05/08/2024,04/09/2024,24720.37,.00,0,CJ159 UNIMED DE NOVA FRIBURGO - RJ,CJ159,UNIMED DE NOVA FRIBURGO SOC COOP DE SERV MED E HOSP LTDA,29135795000208,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 45 e 60 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
403134,000046373,1,3,05/08/2024,04/10/2024,24720.38,.00,0,CJ159 UNIMED DE NOVA FRIBURGO - RJ,CJ159,UNIMED DE NOVA FRIBURGO SOC COOP DE SERV MED E HOSP LTDA,29135795000208,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 45 e 60 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
403134,000046373,1,2,05/08/2024,19/09/2024,24720.37,.00,0,CJ159 UNIMED DE NOVA FRIBURGO - RJ,CJ159,UNIMED DE NOVA FRIBURGO SOC COOP DE SERV MED E HOSP LTDA,29135795000208,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 45 e 60 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
403136,000046374,1,1,05/08/2024,04/10/2024,18704.67,.00,0,CJ337 HEMOLABOR LABORATORIO DE ANALISES CLINICAS - GOIANIA - GO,CJ337,HEMOLABOR - HEMATOLOGIA E LABORATORIO DE PESQUISAS CLINICAS,00418954000119,6236056600,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto. em 60, 90 e em 120",02/08/2020 16:55,Pago,512 - VENDA A CONTRIBUINTE
403136,000046374,1,3,05/08/2024,03/12/2024,18704.66,.00,0,CJ337 HEMOLABOR LABORATORIO DE ANALISES CLINICAS - GOIANIA - GO,CJ337,HEMOLABOR - HEMATOLOGIA E LABORATORIO DE PESQUISAS CLINICAS,00418954000119,6236056600,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto. em 60, 90 e em 120",02/08/2020 16:55,Pago,512 - VENDA A CONTRIBUINTE
403136,000046374,1,2,05/08/2024,03/11/2024,18704.67,.00,1,CJ337 HEMOLABOR LABORATORIO DE ANALISES CLINICAS - GOIANIA - GO,CJ337,HEMOLABOR - HEMATOLOGIA E LABORATORIO DE PESQUISAS CLINICAS,00418954000119,6236056600,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto. em 60, 90 e em 120",02/08/2020 16:55,Pago,512 - VENDA A CONTRIBUINTE
403137,000046375,1,1,05/08/2024,04/09/2024,9866.67,.00,0,CJ4039 HOSPITAL UNIMED ANTONIO GELIS - LINS -SP,CJ4039,UNIMED DE LINS COOPERATIVA DE TRABALHO MEDICO,71695746000377,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",18/10/2023 11:56,Pago,500 - VENDA A NÃO CONTRIBUINTE
403137,000046375,1,3,05/08/2024,03/11/2024,9866.66,.00,1,CJ4039 HOSPITAL UNIMED ANTONIO GELIS - LINS -SP,CJ4039,UNIMED DE LINS COOPERATIVA DE TRABALHO MEDICO,71695746000377,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",18/10/2023 11:56,Pago,500 - VENDA A NÃO CONTRIBUINTE
