ID interno,Data pagamento,Data de vencimento,ID Pagamento,Cliente,Localidade,Número da Fatura,Número da Nota Fiscal,FIDIC,Valor da nota,Valor Já Recebido,Conta bancária,Conta contábil,ID interno,Valor restante,Numero Parcela - ACS,Valor Pago Parcela - ACS,Data de vencimento/Receber até,Data Vencimento - ACS,Categoria de cliente,Data da Transação
705243,23/01/2026,22/02/2026,Pagamento #82799,CJ5077 GAMSO - BELEM - PA,DF - DISTRIBUIDORA 0004 [5],75530,000068113,Sim,254388.00,254388.00,1111242 1.1.1.01.02.042 - Banco Kanastra RJ   936-9,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705243,.00,2,84796.00,,23/01/2026,HOSPITAL,24/11/2025
705240,15/12/2025,12/02/2026,Pagamento #82798,CJ186 HOSPITAL UNIMED VITORIA - ES,DF - DISTRIBUIDORA 0004 [5],72606,000065475,Não,11127.80,11127.80,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705240,.00,2,2781.95,,14/12/2025,HOSPITAL,15/10/2025
705239,14/11/2025,12/02/2026,Pagamento #82797,CJ186 HOSPITAL UNIMED VITORIA - ES,DF - DISTRIBUIDORA 0004 [5],72606,000065475,Não,11127.80,11127.80,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705239,.00,1,2781.95,,14/11/2025,HOSPITAL,15/10/2025
705238,15/12/2025,12/02/2026,Pagamento #82796,CJ186 HOSPITAL UNIMED VITORIA - ES,DF - DISTRIBUIDORA 0004 [5],72575,000065446,Não,13577.92,13577.92,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705238,.00,2,3394.48,,14/12/2025,HOSPITAL,15/10/2025
705237,14/11/2025,12/02/2026,Pagamento #82795,CJ186 HOSPITAL UNIMED VITORIA - ES,DF - DISTRIBUIDORA 0004 [5],72575,000065446,Não,13577.92,13577.92,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705237,.00,1,3394.48,,14/11/2025,HOSPITAL,15/10/2025
705236,10/11/2025,09/11/2025,Pagamento #82794,CJ2001 UNIMED DE SANTOS - SP,DF - DISTRIBUIDORA 0004 [5],72321,000065227,Não,13577.92,13577.92,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121101 1.1.2.01.01.001 - Operadoras de Saúde,705236,.00,1,13577.92,,09/11/2025,OPERADORA,10/10/2025
705234,29/12/2025,31/12/2025,Pagamento #82792,CJ5553 COPASS SAÚDE - BELO HORIZONTE - MG,DF - DISTRIBUIDORA 0004 [5],76327,000068801,Não,8172.81,8172.81,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,705234,.00,1,8172.81,,31/12/2025,OPERADORA,01/12/2025
705233,23/12/2025,18/12/2025,Pagamento #82791,CJ5553 COPASS SAÚDE - BELO HORIZONTE - MG,DF - DISTRIBUIDORA 0004 [5],75265,000067858,Não,5760.79,5760.79,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,705233,.00,1,5760.79,,18/12/2025,OPERADORA,18/11/2025
705232,12/12/2025,14/12/2025,Pagamento #82790,CJ3234 UNIMED ALFENAS - MG,DF - DISTRIBUIDORA 0004 [5],75132,000067734,Não,6450.00,6450.00,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121101 1.1.2.01.01.001 - Operadoras de Saúde,705232,.00,1,6450.00,,14/12/2025,OPERADORA,14/11/2025
705231,14/11/2025,14/11/2025,Pagamento #82789,CJ204 UNIMED LESTE PAULISTA - SAO JOAO DA BOA VISTA - SP,DF - DISTRIBUIDORA 0004 [5],72788,000065625,Não,1142.34,1142.34,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705231,.00,1,1142.34,,14/11/2025,HOSPITAL,17/10/2025
705230,12/12/2025,12/12/2025,Pagamento #82788,CJ088 HOSPITAL MATER DEI SA BARRO PRETO - BELO HORIZONTE - MG,DF - DISTRIBUIDORA 0004 [5],72438,000065328,Não,17113.98,17113.98,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705230,.00,1,17113.98,,12/12/2025,HOSPITAL,13/10/2025
705229,17/11/2025,16/11/2025,Pagamento #82787,CJ364 OMINT SAUDE - SAO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],72834,000065662,Não,8450.51,8450.51,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121101 1.1.2.01.01.001 - Operadoras de Saúde,705229,.00,1,8450.51,,16/11/2025,OPERADORA,17/10/2025
705228,17/11/2025,16/11/2025,Pagamento #82786,CJ364 OMINT SAUDE - SAO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],72832,000065660,Não,11269.44,11269.44,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121101 1.1.2.01.01.001 - Operadoras de Saúde,705228,.00,1,11269.44,,16/11/2025,OPERADORA,17/10/2025
705227,17/11/2025,16/11/2025,Pagamento #82785,CJ364 OMINT SAUDE - SAO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],72830,000065658,Não,4203.32,4203.32,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121101 1.1.2.01.01.001 - Operadoras de Saúde,705227,.00,1,4203.32,,16/11/2025,OPERADORA,17/10/2025
705226,14/11/2025,14/11/2025,Pagamento #82784,CJ364 OMINT SAUDE - SAO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],72629,000065499,Não,11961.27,11961.27,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121101 1.1.2.01.01.001 - Operadoras de Saúde,705226,.00,1,11961.27,,14/11/2025,OPERADORA,15/10/2025
705225,21/11/2025,21/11/2025,Pagamento #82783,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],70838,000063944,Não,235216.74,235216.74,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,705225,.00,1,235216.74,,21/11/2025,HOSPITAL,22/09/2025
705224,10/11/2025,09/11/2025,Pagamento #82782,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],70166,000063332,Não,8368.16,8368.16,1111246 1.1.1.01.02.046 - Banco SOFISA 3865,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,705224,.00,1,8368.16,,09/11/2025,HOSPITAL,10/09/2025
705222,22/12/2025,03/12/2025,Pagamento #82780,CJ4849 UNIMED MEDIANEIRA - PR,DF - DISTRIBUIDORA 0004 [5],74010,000066728,Sim,21289.94,21289.94,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705222,.00,1,21289.94,,03/12/2025,OPERADORA,03/11/2025
705220,09/01/2026,05/01/2026,Pagamento #82778,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,SC - DISTRIBUIDORA 0006 [8],74440,000002628,Sim,79950.29,79950.29,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705220,.00,3,26650.09,,05/01/2026,HOSPITAL,06/11/2025
705219,22/12/2025,05/01/2026,Pagamento #82777,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,SC - DISTRIBUIDORA 0006 [8],74440,000002628,Sim,79950.29,79950.29,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705219,.00,2,26650.10,,21/12/2025,HOSPITAL,06/11/2025
705211,01/12/2025,30/11/2025,Pagamento #82775,CJ2823 UNIMED DE RIBEIRAO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],71613,000064620,Sim,24291.00,24291.00,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705211,.00,2,12145.50,,30/11/2025,HOSPITAL,01/10/2025
705210,03/11/2025,30/11/2025,Pagamento #82774,CJ2823 UNIMED DE RIBEIRAO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],71613,000064620,Sim,24291.00,24291.00,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705210,.00,1,12145.50,,31/10/2025,HOSPITAL,01/10/2025
705209,17/11/2025,15/11/2025,Pagamento #82773,CJ4807 ANIMO - GUARAPUAVA - PR,DF - DISTRIBUIDORA 0004 [5],70527,000063651,Sim,64363.01,64363.01,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705209,.00,3,21454.33,,15/11/2025,CLINICA,16/09/2025
705098,22/12/2025,25/12/2025,Pagamento #82772,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],69049,000062332,Não,3353.28,3353.28,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705098,.00,1,3353.28,,25/12/2025,HOSPITAL,27/08/2025
705097,22/12/2025,24/12/2025,Pagamento #82771,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],68963,000062253,Não,17114.10,17114.10,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705097,.00,1,17114.10,,24/12/2025,HOSPITAL,26/08/2025
705095,22/12/2025,19/12/2025,Pagamento #82770,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],68692,000062024,Sim,4431.00,4431.00,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705095,.00,1,4431.00,,19/12/2025,HOSPITAL,21/08/2025
705093,22/12/2025,19/12/2025,Pagamento #82769,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],68691,000062023,Sim,4431.00,4431.00,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705093,.00,1,4431.00,,19/12/2025,HOSPITAL,21/08/2025
705092,22/12/2025,18/12/2025,Pagamento #82768,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],68643,000061977,Sim,40023.60,40023.60,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705092,.00,1,40023.60,,18/12/2025,HOSPITAL,20/08/2025
705086,10/12/2025,16/12/2025,Pagamento #82767,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],68502,000061843,Sim,2215.50,2215.50,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705086,.00,1,2215.50,,16/12/2025,HOSPITAL,18/08/2025
705085,10/12/2025,16/12/2025,Pagamento #82766,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],68477,000061819,Sim,6646.50,6646.50,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705085,.00,1,6646.50,,16/12/2025,HOSPITAL,18/08/2025
705084,10/12/2025,05/12/2025,Pagamento #82765,CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],67950,000061320,Sim,20536.92,20536.92,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705084,.00,1,20536.92,,05/12/2025,HOSPITAL,07/08/2025
705055,19/01/2026,16/02/2026,Pagamento #82764,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],78200,000070456,Sim,5282.20,5282.20,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705055,.00,1,2641.10,,17/01/2026,HOSPITAL,18/12/2025
705054,19/01/2026,17/01/2026,Pagamento #82763,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75332,000067921,Não,13315.00,13315.00,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705054,.00,2,6657.50,,17/01/2026,HOSPITAL,18/11/2025
705051,19/01/2026,17/01/2026,Pagamento #82762,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75327,000067915,Não,61358.67,61358.67,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705051,.00,2,30679.33,,17/01/2026,HOSPITAL,18/11/2025
705050,19/01/2026,17/01/2026,Pagamento #82761,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75277,000067872,Não,12985.33,12985.33,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705050,.00,2,6492.66,,17/01/2026,HOSPITAL,18/11/2025
705047,19/01/2026,17/01/2026,Pagamento #82760,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75266,000067860,Não,28341.16,28341.16,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,705047,.00,2,14170.58,,17/01/2026,HOSPITAL,18/11/2025
704774,01/12/2025,30/11/2025,Pagamento #82759,CJ204 UNIMED LESTE PAULISTA - SAO JOAO DA BOA VISTA - SP,DF - DISTRIBUIDORA 0004 [5],73973,000066689,Sim,73496.19,73496.19,1111231 1.1.1.01.02.031 - Banco BOCOM BBM 155-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704774,.00,1,73496.19,,30/11/2025,HOSPITAL,31/10/2025
704751,27/11/2025,26/01/2026,Pagamento #82758,CJ050 DOM ONCOLOGIA - DIVINOPOLIS - MG,DF - DISTRIBUIDORA 0004 [5],73592,000066342,Não,75816.18,75816.18,1111231 1.1.1.01.02.031 - Banco BOCOM BBM 155-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704751,.00,1,25272.06,,27/11/2025,CLINICA,28/10/2025
704742,09/01/2026,11/01/2026,Pagamento #82756,CJ5131 UNIMED VALE DO SEPOTUBA - SERVICOS PROPRIOS - TANGARA DA SERRA - MT,DF - DISTRIBUIDORA 0004 [5],77532,000069891,Sim,79342.00,79342.00,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704742,.00,1,79342.00,,11/01/2026,CLINICA,12/12/2025
704740,09/01/2026,11/01/2026,Pagamento #82755,CJ5131 UNIMED VALE DO SEPOTUBA - SERVICOS PROPRIOS - TANGARA DA SERRA - MT,DF - DISTRIBUIDORA 0004 [5],77541,000069901,Sim,56000.00,56000.00,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704740,.00,1,56000.00,,11/01/2026,CLINICA,12/12/2025
704739,09/01/2026,09/01/2026,Pagamento #82754,CJ4743 CENTRO HOSPITALAR UNIMED - JOINVILLE - SC,DF - DISTRIBUIDORA 0004 [5],74666,000067306,Sim,10842.00,10842.00,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704739,.00,1,10842.00,,09/01/2026,HOSPITAL,10/11/2025
704736,09/01/2026,09/01/2026,Pagamento #82753,CJ4743 CENTRO HOSPITALAR UNIMED - JOINVILLE - SC,DF - DISTRIBUIDORA 0004 [5],74665,000067305,Sim,11800.00,11800.00,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704736,.00,1,11800.00,,09/01/2026,HOSPITAL,10/11/2025
704734,09/01/2026,11/01/2026,Pagamento #82752,CJ4882 UNIMED APUCARANA - PR,DF - DISTRIBUIDORA 0004 [5],77539,000069896,Sim,10406.00,10406.00,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704734,.00,1,10406.00,,11/01/2026,HOSPITAL,12/12/2025
704731,09/01/2026,09/01/2026,Pagamento #82751,CJ4400 MATERNIDADE SANTA URSULA - VITORIA - ES,DF - DISTRIBUIDORA 0004 [5],74660,000067299,Sim,22018.80,22018.80,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704731,.00,2,11009.40,,09/01/2026,HOSPITAL,10/11/2025
704728,09/01/2026,10/03/2026,Pagamento #82750,CJ4728 CENTRO ONCOLOGICO DEVITA - SOROCABA - SP,DF - DISTRIBUIDORA 0004 [5],74676,000067309,Sim,49482.68,49482.68,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704728,.00,2,12370.67,,09/01/2026,CLINICA,10/11/2025
704726,09/01/2026,10/03/2026,Pagamento #82749,CJ4728 CENTRO ONCOLOGICO DEVITA - SOROCABA - SP,DF - DISTRIBUIDORA 0004 [5],74677,000067310,Sim,32475.66,32475.66,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704726,.00,2,8118.91,,09/01/2026,CLINICA,10/11/2025
704723,09/01/2026,09/01/2026,Pagamento #82748,CJ4765 SUPERA ONCOLOGIA - CHAPECO - SC,DF - DISTRIBUIDORA 0004 [5],74664,000067304,Sim,22872.94,22872.94,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704723,.00,2,11436.47,,09/01/2026,CLINICA,10/11/2025
704721,09/01/2026,08/02/2026,Pagamento #82747,CJ4753 HOSPITAL INFANTE DOM HENRIQUE - SAO JOSE DO RIO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],74675,000067308,Sim,28330.24,28330.24,1111251 1.1.1.01.02.051 - Banco ARTICO QI - 5967,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704721,.00,2,9443.41,,09/01/2026,HOSPITAL,10/11/2025
704686,20/01/2026,20/01/2026,Pagamento #82746,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75501,000068086,Não,13315.00,13315.00,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704686,.00,2,6657.50,,20/01/2026,HOSPITAL,21/11/2025
704684,20/01/2026,20/01/2026,Pagamento #82745,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75498,000068082,Não,20814.12,20814.12,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704684,.00,2,10407.06,,20/01/2026,HOSPITAL,21/11/2025
704675,22/12/2025,07/12/2025,Pagamento #82744,CJ2001 UNIMED DE SANTOS - SP,DF - DISTRIBUIDORA 0004 [5],74524,000067171,Não,86208.18,86208.18,1111229 1.1.1.01.02.029 - Banco ABC Brasil 419-4,1121101 1.1.2.01.01.001 - Operadoras de Saúde,704675,.00,1,86208.18,,07/12/2025,OPERADORA,07/11/2025
704674,20/01/2026,20/01/2026,Pagamento #82743,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75471,000068056,Não,28032.29,28032.29,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704674,.00,2,14016.14,,20/01/2026,HOSPITAL,21/11/2025
704673,20/01/2026,20/01/2026,Pagamento #82742,CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],75470,000068055,Não,28216.85,28216.85,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704673,.00,2,14108.43,,20/01/2026,HOSPITAL,21/11/2025
704672,22/12/2025,01/02/2026,Pagamento #82741,CJ4753 HOSPITAL INFANTE DOM HENRIQUE - SAO JOSE DO RIO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],74081,000066781,Não,722.90,722.90,1111229 1.1.1.01.02.029 - Banco ABC Brasil 419-4,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704672,.00,1,240.97,,03/12/2025,HOSPITAL,03/11/2025
704671,19/01/2026,18/01/2026,Pagamento #82740,CJ5623 FLEURY MEDICINA E SAUDE - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],74164,000066845,Não,14265.32,14265.32,1111207 1.1.1.01.02.007 - Banco Itaú 909-0-[10027],1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,704671,.00,1,14265.32,,18/01/2026,CLINICA,04/11/2025
704670,23/12/2025,23/12/2025,Pagamento #82739,CJ5391 HOSPITAL MAE DE DEUS - PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],73398,000066168,Não,9297.30,9297.30,1111229 1.1.1.01.02.029 - Banco ABC Brasil 419-4,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704670,.00,1,9297.30,,23/12/2025,HOSPITAL,24/10/2025
704668,19/01/2026,19/01/2026,Pagamento #82738,CJ5328 CIP - SAO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],74280,000066955,Não,28976.86,28976.86,1111207 1.1.1.01.02.007 - Banco Itaú 909-0-[10027],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704668,.00,1,28976.86,,19/01/2026,CLINICA,05/11/2025
704667,31/12/2025,31/12/2025,Pagamento #82737,CJ4886 UNIMED CAMPO MOURAO - PR,DF - DISTRIBUIDORA 0004 [5],76253,000068737,Não,11450.00,11450.00,1111229 1.1.1.01.02.029 - Banco ABC Brasil 419-4,1121101 1.1.2.01.01.001 - Operadoras de Saúde,704667,.00,1,11450.00,,31/12/2025,OPERADORA,01/12/2025
704665,19/01/2026,18/01/2026,Pagamento #82736,CJ5623 FLEURY MEDICINA E SAUDE - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],74165,000066847,Não,7132.66,7132.66,1111207 1.1.1.01.02.007 - Banco Itaú 909-0-[10027],1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,704665,.00,1,7132.66,,18/01/2026,CLINICA,04/11/2025
704664,19/01/2026,18/01/2026,Pagamento #82735,CJ5667 SAHA SERVICOS MEDICOS E HOSPITALARES - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],74195,000066876,Não,5335.82,5335.82,1111207 1.1.1.01.02.007 - Banco Itaú 909-0-[10027],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704664,.00,1,5335.82,,18/01/2026,HOSPITAL,04/11/2025
704663,19/01/2026,18/01/2026,Pagamento #82734,CJ5667 SAHA SERVICOS MEDICOS E HOSPITALARES - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],74196,000066871,Não,35663.30,35663.30,1111207 1.1.1.01.02.007 - Banco Itaú 909-0-[10027],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704663,.00,1,35663.30,,18/01/2026,HOSPITAL,04/11/2025
704662,19/01/2026,19/01/2026,Pagamento #82733,CJ5667 SAHA SERVICOS MEDICOS E HOSPITALARES - SÃO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],74291,000066951,Sim,79010.00,79010.00,1111207 1.1.1.01.02.007 - Banco Itaú 909-0-[10027],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704662,.00,1,79010.00,,19/01/2026,HOSPITAL,05/11/2025
704660,19/01/2026,17/02/2026,Pagamento #82732,CJ5285 CENTRO DE ONCOLOGIA - PARANAVAI - PR,DF - DISTRIBUIDORA 0004 [5],76823,000069244,Não,13397.81,13397.81,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704660,.00,1,3349.45,,03/01/2026,CLINICA,04/12/2025
704659,19/01/2026,03/03/2026,Pagamento #82731,CJ5285 CENTRO DE ONCOLOGIA - PARANAVAI - PR,DF - DISTRIBUIDORA 0004 [5],78167,000070432,Não,13397.81,13397.81,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704659,.00,1,3349.45,,17/01/2026,CLINICA,18/12/2025
704658,19/01/2026,17/01/2026,Pagamento #82730,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,DF - DISTRIBUIDORA 0004 [5],75318,000067907,Não,80564.58,80564.58,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704658,.00,1,80564.58,,17/01/2026,HOSPITAL,18/11/2025
704657,19/01/2026,17/01/2026,Pagamento #82729,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,DF - DISTRIBUIDORA 0004 [5],75329,000067918,Não,64055.04,64055.04,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704657,.00,1,64055.04,,17/01/2026,HOSPITAL,18/11/2025
704656,19/01/2026,18/01/2026,Pagamento #82728,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,DF - DISTRIBUIDORA 0004 [5],75388,000067972,Não,11263.02,11263.02,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704656,.00,1,11263.02,,18/01/2026,HOSPITAL,19/11/2025
704655,19/01/2026,17/01/2026,Pagamento #82726,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,DF - DISTRIBUIDORA 0004 [5],75303,000067894,Não,10752.36,10752.36,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,704655,.00,1,10752.36,,17/01/2026,HOSPITAL,18/11/2025
704561,22/01/2026,03/02/2026,Pagamento #82727,CJ2929 HOSPITAL UNIMED FOZ - FOZ DO IGUAÇU - PR,DF - DISTRIBUIDORA 0004 [5],74256,000066930,Sim,3846.00,3846.00,1111242 1.1.1.01.02.042 - Banco Kanastra RJ   936-9,1121101 1.1.2.01.01.001 - Operadoras de Saúde,704561,.00,2,1282.00,,04/01/2026,HOSPITAL,05/11/2025
